tanu,arrival_time_w1,w1_total_flow_first10s,h_step1,h_step2,h_step3,h_step4,h_step5,h_step6,h_step7,h_step8,h_step9,h_step10,v_step1,v_step2,v_step3,v_step4,v_step5,v_step6,v_step7,v_step8,v_step9,v_step10,f_step1,f_step2,f_step3,f_step4,f_step5,f_step6,f_step7,f_step8,f_step9,f_step10,arrival_time_w2,interval_w1_w2,w2_max_h,w2_max_v,w2_max_q,w2_total_flow
0.655600,7.872000,134.379800,0.625400,0.818800,1.033000,1.075000,1.079000,1.025000,1.030000,1.016000,0.978500,0.955200,5.006000,4.157000,3.479000,2.668000,1.833000,1.016000,0.408400,0.160200,0.104100,0.098740,25.050000,27.230000,28.750000,22.950000,15.830000,8.331000,3.366000,1.303000,0.815300,0.754500,,,0.000000,0.000000,0.000000,0.000000
0.677800,8.858000,86.297200,0.687200,0.865100,0.925500,0.981600,0.959400,0.938300,0.882600,0.871200,0.859900,0.846000,4.049000,3.263000,2.396000,1.640000,0.951900,0.317800,0.049930,0.020350,0.037110,0.058460,22.260000,22.580000,17.740000,12.880000,7.306000,2.386000,0.352500,0.141800,0.255300,0.395600,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.650000,65.581000,0.530600,0.674100,0.805000,0.840300,0.805400,0.779800,0.778800,0.774800,0.773600,0.756700,3.902000,3.191000,2.360000,1.530000,0.773900,0.123200,0.017100,0.018280,0.024260,0.034120,16.560000,17.210000,15.200000,10.280000,4.986000,0.768500,0.106500,0.113300,0.150100,0.206600,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.612000,485.160000,1.615000,1.623000,1.587000,1.580000,1.586000,1.551000,1.480000,1.367000,1.258000,1.244000,6.833000,5.667000,5.113000,4.381000,3.899000,3.525000,3.125000,2.620000,2.297000,2.114000,88.270000,73.570000,64.920000,55.370000,49.480000,43.750000,36.990000,28.660000,23.110000,21.040000,22.810000,15.198000,0.598300,5.399000,30.730000,385.840000
0.522200,7.047000,463.060000,1.007000,1.572000,1.519000,1.603000,1.690000,1.560000,1.558000,1.519000,1.442000,1.338000,7.168000,6.154000,5.150000,4.505000,3.991000,3.342000,2.966000,2.526000,2.103000,1.866000,57.730000,77.410000,62.560000,57.780000,53.960000,41.710000,36.970000,30.700000,24.260000,19.980000,23.420000,16.373000,0.476900,5.348000,22.600000,293.000000
0.544400,7.902000,376.220000,1.369000,1.520000,1.539000,1.540000,1.512000,1.427000,1.377000,1.345000,1.320000,1.279000,6.018000,5.113000,4.441000,3.761000,3.327000,2.803000,2.257000,1.856000,1.492000,1.396000,65.900000,62.180000,54.690000,46.350000,40.240000,31.990000,24.860000,19.970000,15.750000,14.290000,24.260000,16.358000,0.442700,4.854000,17.350000,208.114000
0.566700,7.549000,339.070000,1.087000,1.364000,1.444000,1.506000,1.446000,1.473000,1.410000,1.358000,1.284000,1.228000,6.182000,5.200000,4.441000,3.884000,3.007000,2.556000,2.090000,1.655000,1.292000,1.094000,53.740000,56.730000,51.320000,46.790000,34.790000,30.120000,23.580000,17.980000,13.270000,10.750000,25.870000,18.321000,0.357700,4.533000,14.080000,147.146000
0.588900,7.221000,296.120000,0.789200,1.172000,1.326000,1.475000,1.410000,1.424000,1.352000,1.314000,1.242000,1.195000,6.305000,5.360000,4.568000,3.774000,3.040000,2.371000,1.877000,1.345000,0.949400,0.824900,39.810000,50.240000,48.450000,44.520000,34.300000,27.020000,20.310000,14.150000,9.433000,7.887000,28.570000,21.349000,0.312200,3.444000,8.476000,86.853000
0.611100,7.869000,229.892000,0.935800,1.133000,1.309000,1.352000,1.349000,1.306000,1.282000,1.223000,1.120000,1.064000,5.519000,4.481000,3.855000,3.118000,2.358000,1.771000,1.208000,0.790100,0.575700,0.541200,41.320000,40.620000,40.370000,33.740000,25.450000,18.500000,12.400000,7.729000,5.156000,4.607000,31.260000,23.391000,0.237600,2.779000,4.226000,31.759000
0.633300,7.505000,194.665800,0.695200,0.973800,1.122000,1.219000,1.245000,1.279000,1.225000,1.149000,1.151000,1.117000,5.554000,4.805000,3.835000,3.210000,2.398000,1.742000,1.118000,0.551500,0.206500,0.109000,30.890000,37.430000,34.420000,31.300000,23.890000,17.830000,10.960000,5.068000,1.903000,0.974800,,,0.000000,0.000000,0.000000,0.000000
0.655600,8.300000,134.047400,0.800600,0.983300,1.082000,1.107000,1.128000,1.094000,1.045000,1.011000,0.967300,0.961800,4.885000,3.922000,3.030000,2.218000,1.487000,0.849000,0.344900,0.102300,0.102700,0.087090,31.290000,30.850000,26.240000,19.650000,13.410000,7.432000,2.883000,0.827400,0.794900,0.670100,,,0.000000,0.000000,0.000000,0.000000
0.677800,8.028000,110.037000,0.613800,0.786900,0.975900,1.025000,0.990600,0.977700,0.965100,0.935800,0.938600,0.930900,4.725000,3.980000,2.993000,2.214000,1.476000,0.751000,0.158200,0.037830,0.061600,0.097530,23.200000,25.060000,23.370000,18.150000,11.690000,5.874000,1.221000,0.283200,0.462500,0.726300,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.776000,70.850900,0.593900,0.774300,0.866500,0.917500,0.923700,0.870200,0.843000,0.842000,0.832900,0.815100,3.799000,3.214000,2.230000,1.439000,0.740400,0.088170,0.018270,0.025790,0.035870,0.038370,18.050000,19.910000,15.460000,10.560000,5.471000,0.613800,0.123200,0.173700,0.239000,0.250200,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.650000,512.240000,1.681000,1.730000,1.723000,1.768000,1.724000,1.549000,1.504000,1.417000,1.332000,1.313000,6.808000,5.545000,5.203000,4.464000,4.015000,3.422000,3.019000,2.553000,2.266000,2.081000,91.570000,76.750000,71.710000,63.150000,55.370000,42.410000,36.330000,28.950000,24.150000,21.850000,21.970000,14.320000,0.630400,5.732000,33.050000,397.580000
0.522200,7.570000,460.170000,1.408000,1.530000,1.682000,1.725000,1.724000,1.563000,1.449000,1.449000,1.400000,1.343000,6.648000,5.550000,4.947000,4.379000,3.750000,3.070000,2.586000,2.397000,2.129000,1.736000,74.900000,67.910000,66.560000,60.440000,51.720000,38.390000,29.970000,27.780000,23.840000,18.660000,22.780000,15.210000,0.550400,5.047000,25.660000,338.720000
0.544400,7.129000,419.090000,1.004000,1.481000,1.499000,1.614000,1.589000,1.626000,1.558000,1.458000,1.432000,1.361000,6.859000,5.803000,4.982000,4.388000,3.761000,3.077000,2.530000,2.166000,1.674000,1.374000,55.120000,68.760000,59.760000,56.670000,47.800000,40.020000,31.540000,25.270000,19.180000,14.970000,24.420000,17.291000,0.446500,4.864000,19.510000,240.500000
0.566700,7.785000,343.220000,1.238000,1.366000,1.481000,1.522000,1.538000,1.491000,1.448000,1.354000,1.322000,1.248000,6.063000,5.045000,4.482000,3.734000,3.087000,2.449000,1.930000,1.511000,1.241000,1.047000,60.040000,55.130000,53.110000,45.450000,37.980000,29.220000,22.350000,16.370000,13.120000,10.450000,25.120000,17.335000,0.370100,4.260000,13.370000,170.355000
0.588900,7.556000,303.087000,0.986100,1.303000,1.392000,1.492000,1.481000,1.470000,1.414000,1.309000,1.259000,1.176000,6.099000,4.996000,4.350000,3.527000,2.989000,2.264000,1.717000,1.271000,0.946800,0.854900,48.120000,52.070000,48.450000,42.090000,35.420000,26.620000,19.430000,13.310000,9.537000,8.040000,27.900000,20.344000,0.381800,3.661000,9.960000,101.544000
0.611100,8.187000,229.291000,1.063000,1.229000,1.356000,1.435000,1.395000,1.362000,1.326000,1.254000,1.183000,1.143000,5.233000,4.313000,3.585000,2.852000,2.117000,1.578000,1.054000,0.810200,0.639800,0.502300,44.500000,42.410000,38.880000,32.730000,23.620000,17.190000,11.180000,8.130000,6.057000,4.594000,29.590000,21.403000,0.233000,2.812000,5.476000,43.744000
0.633300,7.950000,194.494000,0.864800,1.049000,1.212000,1.283000,1.339000,1.380000,1.293000,1.239000,1.109000,1.057000,5.313000,4.261000,3.560000,2.824000,2.228000,1.492000,0.895700,0.445100,0.241600,0.274800,36.760000,35.750000,34.520000,28.990000,23.860000,16.470000,9.264000,4.413000,2.144000,2.323000,37.430000,29.480000,0.098890,2.076000,2.053000,5.752000
0.655600,8.540000,136.104100,0.843100,1.025000,1.111000,1.169000,1.216000,1.163000,1.139000,1.078000,1.066000,1.043000,4.636000,3.626000,2.928000,2.221000,1.496000,0.799500,0.315500,0.109100,0.124400,0.173500,31.270000,29.740000,26.010000,20.770000,14.550000,7.440000,2.874000,0.941100,1.061000,1.448000,,,0.000000,0.000000,0.000000,0.000000
0.677800,8.232000,106.810800,0.665300,0.830600,0.958900,0.998600,0.995400,0.978300,0.941100,0.957000,0.943700,0.918400,4.513000,3.769000,3.024000,2.119000,1.373000,0.635700,0.108100,0.032620,0.048560,0.037550,24.020000,25.050000,23.200000,16.930000,10.930000,4.975000,0.813600,0.249700,0.366600,0.275900,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.927000,70.747700,0.682300,0.811700,0.857300,0.903800,0.908100,0.879200,0.859300,0.850700,0.849900,0.828200,3.896000,2.940000,2.172000,1.327000,0.596200,0.084770,0.043270,0.025440,0.032180,0.043630,21.270000,19.090000,14.890000,9.592000,4.331000,0.596200,0.297400,0.173200,0.218800,0.289100,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.797000,546.560000,1.061000,1.799000,1.706000,1.713000,1.706000,1.650000,1.531000,1.559000,1.468000,1.383000,7.719000,6.593000,5.640000,5.084000,4.378000,3.828000,3.320000,2.864000,2.483000,2.143000,65.520000,94.920000,76.950000,69.650000,59.740000,50.520000,40.660000,35.720000,29.160000,23.720000,22.030000,15.233000,0.656900,5.867000,35.190000,415.370000
0.522200,7.488000,474.400000,1.487000,1.695000,1.687000,1.683000,1.654000,1.569000,1.527000,1.500000,1.445000,1.334000,6.742000,5.689000,4.933000,4.395000,3.746000,3.181000,2.654000,2.346000,2.029000,1.667000,80.180000,77.140000,66.570000,59.180000,49.580000,39.930000,32.420000,28.160000,23.450000,17.790000,22.730000,15.242000,0.611200,5.331000,28.670000,348.970000
0.544400,7.041000,435.200000,1.002000,1.536000,1.582000,1.645000,1.636000,1.613000,1.560000,1.531000,1.452000,1.372000,6.920000,5.985000,5.061000,4.306000,3.721000,3.096000,2.624000,2.165000,1.856000,1.457000,55.470000,73.550000,64.030000,56.660000,48.710000,39.950000,32.750000,26.530000,21.560000,15.990000,23.310000,16.269000,0.522400,4.836000,24.440000,284.421000
0.566700,7.665000,368.520000,1.246000,1.478000,1.523000,1.642000,1.610000,1.563000,1.513000,1.438000,1.343000,1.251000,6.288000,5.191000,4.452000,3.880000,3.171000,2.596000,1.954000,1.582000,1.263000,1.053000,62.680000,61.380000,54.220000,50.960000,40.850000,32.470000,23.650000,18.200000,13.580000,10.530000,24.970000,17.305000,0.463000,4.263000,18.460000,199.189000
0.588900,7.348000,320.300000,0.922800,1.242000,1.445000,1.541000,1.508000,1.489000,1.393000,1.371000,1.355000,1.377000,6.349000,5.349000,4.509000,3.750000,3.114000,2.375000,1.792000,1.333000,1.050000,0.913900,46.870000,53.160000,52.120000,46.230000,37.580000,28.290000,19.980000,14.620000,11.380000,10.070000,26.630000,19.282000,0.369000,4.127000,12.010000,124.190000
0.611100,8.017000,251.862000,1.069000,1.405000,1.429000,1.448000,1.425000,1.403000,1.378000,1.315000,1.215000,1.174000,5.447000,4.685000,3.638000,2.948000,2.348000,1.769000,1.173000,0.737000,0.549400,0.450500,46.600000,52.670000,41.570000,34.140000,26.760000,19.870000,12.930000,7.751000,5.341000,4.230000,29.340000,21.323000,0.251800,3.254000,5.698000,55.584000
0.633300,7.602000,210.377000,0.770000,1.059000,1.235000,1.388000,1.320000,1.297000,1.328000,1.249000,1.237000,1.168000,5.715000,4.843000,3.822000,3.110000,2.251000,1.547000,1.055000,0.580000,0.286400,0.236400,35.200000,41.020000,37.760000,34.530000,23.760000,16.060000,11.210000,5.795000,2.833000,2.209000,32.040000,24.438000,0.179200,2.434000,3.330000,21.700000
0.655600,8.262000,151.540000,0.832800,1.086000,1.257000,1.242000,1.206000,1.199000,1.177000,1.127000,1.072000,1.046000,4.904000,4.055000,3.306000,2.300000,1.332000,0.754600,0.363500,0.181700,0.141900,0.142900,32.670000,35.220000,33.250000,22.850000,12.840000,7.238000,3.421000,1.638000,1.217000,1.196000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.946000,124.708300,0.649500,0.825300,1.059000,1.133000,1.087000,1.038000,1.026000,0.978000,0.960200,0.945700,4.812000,4.023000,3.345000,2.487000,1.512000,0.740700,0.192300,0.067370,0.050870,0.062170,25.000000,26.560000,28.330000,22.550000,13.150000,6.152000,1.578000,0.527100,0.390800,0.470400,,,0.000000,0.000000,0.000000,0.000000
0.700000,7.982000,100.532020,0.542300,0.724300,0.894100,1.008000,1.006000,0.992900,0.935000,0.931600,0.917100,0.913800,4.608000,3.819000,3.080000,2.308000,1.427000,0.612700,0.086330,0.012820,0.037180,0.056220,19.990000,22.130000,22.030000,18.610000,11.480000,4.867000,0.645700,0.095520,0.272800,0.411000,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.232000,561.080000,1.487000,1.865000,1.789000,1.839000,1.889000,1.762000,1.607000,1.611000,1.574000,1.473000,7.391000,6.312000,5.265000,4.604000,3.996000,3.512000,2.943000,2.625000,2.331000,2.123000,87.930000,94.170000,75.330000,67.730000,60.400000,49.510000,37.830000,33.820000,29.340000,25.020000,21.460000,14.228000,0.739200,5.979000,43.410000,491.400000
0.522200,6.851000,521.520000,1.038000,1.691000,1.701000,1.663000,1.826000,1.769000,1.752000,1.597000,1.554000,1.403000,7.385000,6.519000,5.559000,4.845000,4.204000,3.661000,2.988000,2.383000,2.067000,1.841000,61.330000,88.200000,75.630000,64.450000,61.420000,51.800000,41.870000,30.460000,25.700000,20.660000,21.990000,15.139000,0.612500,5.326000,31.790000,399.847000
0.544400,7.371000,443.560000,1.195000,1.673000,1.561000,1.662000,1.752000,1.624000,1.633000,1.536000,1.421000,1.381000,6.735000,5.935000,4.998000,4.238000,3.546000,2.966000,2.459000,1.997000,1.716000,1.497000,64.380000,79.460000,62.420000,56.360000,49.690000,38.540000,32.120000,24.540000,19.510000,16.540000,22.580000,15.209000,0.527600,4.889000,23.630000,302.395000
0.566700,7.906000,366.640000,1.414000,1.519000,1.528000,1.688000,1.649000,1.646000,1.571000,1.601000,1.470000,1.468000,6.008000,5.043000,4.140000,3.606000,3.002000,2.393000,1.822000,1.405000,1.187000,1.028000,67.960000,61.310000,50.620000,48.710000,39.600000,31.510000,22.900000,17.990000,13.960000,12.080000,25.190000,17.284000,0.438300,4.246000,16.420000,205.630000
0.588900,7.588000,324.207000,1.062000,1.388000,1.489000,1.625000,1.671000,1.567000,1.455000,1.424000,1.387000,1.320000,6.057000,5.086000,4.363000,3.463000,2.940000,2.248000,1.647000,1.252000,0.940900,0.755100,51.440000,56.460000,51.970000,45.020000,39.290000,28.190000,19.160000,14.260000,10.440000,7.977000,26.900000,19.312000,0.494900,3.761000,14.990000,151.213000
0.611100,7.270000,288.331000,0.777500,1.163000,1.426000,1.457000,1.502000,1.444000,1.429000,1.369000,1.319000,1.233000,6.306000,5.436000,4.513000,3.665000,2.888000,2.235000,1.597000,1.069000,0.752100,0.601700,39.220000,50.580000,51.480000,42.720000,34.690000,25.820000,18.250000,11.700000,7.936000,5.935000,28.700000,21.430000,0.273500,2.976000,7.405000,62.560000
0.633300,7.962000,217.681000,0.966500,1.310000,1.279000,1.388000,1.371000,1.368000,1.288000,1.295000,1.232000,1.164000,5.491000,4.591000,3.556000,2.888000,2.220000,1.456000,0.781900,0.478600,0.276000,0.285300,42.450000,48.100000,36.390000,32.070000,24.350000,15.930000,8.057000,4.957000,2.721000,2.656000,32.340000,24.378000,0.175100,2.389000,3.501000,24.429000
0.655600,8.505000,160.637000,0.925900,1.141000,1.252000,1.357000,1.339000,1.263000,1.224000,1.167000,1.130000,1.102000,4.791000,3.914000,3.004000,2.386000,1.583000,0.899100,0.356700,0.141800,0.115600,0.171300,35.490000,35.720000,30.100000,25.910000,16.960000,9.085000,3.493000,1.324000,1.045000,1.510000,,,0.000000,0.000000,0.000000,0.000000
0.677800,8.240000,133.382300,0.749900,0.947400,1.148000,1.223000,1.214000,1.158000,1.146000,1.099000,1.082000,1.070000,4.849000,4.056000,3.097000,2.272000,1.455000,0.692800,0.115400,0.039900,0.059870,0.046190,29.090000,30.740000,28.430000,22.240000,14.140000,6.420000,1.058000,0.350700,0.518400,0.395200,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.781000,91.015900,0.739300,0.874200,1.034000,1.059000,1.084000,1.034000,1.027000,1.015000,0.987600,0.997900,4.195000,3.335000,2.427000,1.627000,0.786300,0.124800,0.033790,0.036930,0.045920,0.027910,24.810000,23.330000,20.080000,13.780000,6.821000,1.032000,0.277600,0.299700,0.362800,0.222800,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.763000,604.910000,1.072000,1.885000,1.802000,1.844000,1.863000,1.762000,1.781000,1.760000,1.617000,1.524000,7.920000,6.805000,5.587000,5.154000,4.423000,3.897000,3.513000,3.035000,2.758000,2.337000,67.900000,102.600000,80.530000,76.040000,65.910000,54.950000,50.050000,42.740000,35.690000,28.500000,20.950000,14.187000,0.717500,5.689000,39.810000,517.630000
0.522200,7.330000,522.950000,1.450000,1.746000,1.662000,1.860000,1.859000,1.697000,1.654000,1.530000,1.495000,1.489000,7.196000,6.048000,5.212000,4.595000,4.016000,3.282000,2.828000,2.356000,2.097000,1.818000,83.500000,84.480000,69.320000,68.360000,59.720000,44.570000,37.430000,28.850000,25.070000,21.650000,22.500000,15.170000,0.685600,5.255000,35.990000,412.430000
0.544400,7.799000,440.240000,1.601000,1.686000,1.651000,1.742000,1.843000,1.760000,1.644000,1.490000,1.440000,1.344000,6.377000,5.358000,4.536000,3.932000,3.382000,2.687000,2.213000,1.902000,1.560000,1.313000,81.700000,72.280000,59.910000,54.790000,49.860000,37.830000,29.100000,22.670000,17.980000,14.120000,23.020000,15.221000,0.564400,5.059000,24.810000,320.990000
0.566700,7.380000,406.540000,1.176000,1.612000,1.653000,1.772000,1.759000,1.651000,1.574000,1.541000,1.410000,1.337000,6.761000,5.544000,4.686000,3.935000,3.161000,2.592000,2.090000,1.654000,1.367000,1.201000,63.590000,71.480000,61.990000,55.780000,44.480000,34.240000,26.320000,20.400000,15.420000,12.840000,24.640000,17.260000,0.565000,4.660000,19.410000,267.791000
0.588900,7.982000,320.983000,1.274000,1.470000,1.598000,1.579000,1.601000,1.577000,1.468000,1.428000,1.333000,1.313000,5.850000,4.822000,4.142000,3.350000,2.662000,2.086000,1.478000,1.155000,0.955900,0.785900,59.610000,56.690000,52.960000,42.310000,34.100000,26.310000,17.360000,13.200000,10.190000,8.253000,26.330000,18.348000,0.427800,4.241000,13.790000,147.312000
0.611100,7.586000,282.182000,0.892000,1.302000,1.431000,1.523000,1.475000,1.531000,1.507000,1.432000,1.404000,1.323000,5.963000,5.190000,4.191000,3.462000,2.500000,2.104000,1.451000,0.937800,0.609700,0.476800,42.550000,54.050000,47.990000,42.190000,29.510000,25.770000,17.490000,10.740000,6.846000,5.046000,27.880000,20.294000,0.287500,3.498000,7.558000,71.984000
0.633300,8.144000,207.336000,0.984600,1.224000,1.338000,1.317000,1.307000,1.310000,1.305000,1.220000,1.189000,1.169000,5.308000,4.490000,3.594000,2.767000,2.081000,1.339000,0.805700,0.481100,0.295100,0.239500,41.810000,43.970000,38.470000,29.150000,21.750000,14.030000,8.414000,4.695000,2.807000,2.240000,31.520000,23.376000,0.199500,2.451000,3.203000,22.572000
0.655600,7.725000,177.246600,0.701200,1.029000,1.256000,1.251000,1.251000,1.244000,1.229000,1.134000,1.085000,1.064000,5.407000,4.591000,3.722000,2.884000,2.085000,1.229000,0.631000,0.174700,0.107300,0.120400,30.330000,37.800000,37.400000,28.870000,20.860000,12.240000,6.204000,1.586000,0.931600,1.025000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.983000,141.612500,0.658900,0.926000,1.068000,1.221000,1.273000,1.197000,1.150000,1.079000,1.056000,1.062000,4.981000,4.183000,3.486000,2.646000,1.584000,0.817300,0.282300,0.113500,0.095810,0.043520,26.260000,30.990000,29.790000,25.860000,16.130000,7.828000,2.596000,0.979100,0.809500,0.369900,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.237000,101.276100,0.636800,0.794200,0.981400,1.033000,1.056000,1.049000,0.992300,0.979300,0.983400,0.968700,4.601000,3.779000,3.044000,1.990000,1.114000,0.320800,0.027850,0.052840,0.046320,0.049110,23.440000,24.010000,23.900000,16.450000,9.405000,2.691000,0.221100,0.414000,0.364400,0.380600,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.880000,596.430000,1.245000,1.821000,1.894000,1.859000,1.851000,1.799000,1.770000,1.657000,1.532000,1.479000,7.805000,6.580000,5.719000,5.098000,4.370000,3.760000,3.320000,2.907000,2.455000,2.187000,77.770000,95.850000,86.660000,75.830000,64.720000,54.120000,47.000000,38.520000,30.080000,25.880000,21.130000,14.250000,0.760300,5.781000,43.950000,541.620000
0.522200,7.452000,510.170000,1.594000,1.826000,1.717000,1.882000,1.802000,1.695000,1.623000,1.601000,1.540000,1.509000,6.890000,5.815000,5.096000,4.385000,3.599000,3.072000,2.636000,2.225000,1.899000,1.794000,87.870000,84.960000,69.980000,66.020000,51.900000,41.650000,34.230000,28.490000,23.400000,21.670000,21.610000,14.158000,0.659600,5.407000,35.030000,439.030000
