0.5667     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  7.414     ,  0.000     ,  1.633     ,  7.277     ,  61.18     ,  610.8     ,  24.69     ,  0.000     , 0.4210     ,  4.494     ,  15.07     ,  203.0     , 0.1111     , 
0.5889     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  7.977     ,  0.000     ,  1.532     ,  6.650     ,  51.05     ,  481.1     ,  27.34     ,  0.000     , 0.3577     ,  3.910     ,  11.76     ,  115.1     , 0.1111     , 
0.6111     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  7.672     ,  0.000     ,  1.399     ,  6.447     ,  42.87     ,  377.5     ,  28.99     ,  0.000     , 0.2852     ,  3.301     ,  9.212     ,  62.43     , 0.1111     , 
0.6333     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  8.333     ,  0.000     ,  1.328     ,  5.796     ,  39.06     ,  279.0     ,  33.73     ,  0.000     , 0.4299     ,  2.411     ,  6.664     ,  37.33     , 0.1111     , 
0.6556     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  7.984     ,  0.000     ,  1.255     ,  5.762     ,  32.14     ,  211.2     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  15.93     , 
0.6778     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  8.527     ,  0.000     ,  1.098     ,  5.182     ,  27.04     ,  147.2     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  23.93     , 
0.7000     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  8.790     ,  0.000     , 0.8841     ,  4.912     ,  22.90     ,  107.5     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  26.43     , 
0.5000     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  7.825     ,  0.000     ,  1.277     ,  7.269     ,  58.41     ,  658.4     ,  25.16     ,  0.000     , 0.3913     ,  4.688     ,  16.62     ,  214.2     , 0.1111     , 
0.5222     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  7.562     ,  0.000     ,  1.251     ,  7.165     ,  49.94     ,  587.5     ,  25.83     ,  0.000     , 0.3407     ,  4.191     ,  13.62     ,  161.6     , 0.1111     , 
0.5444     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  8.193     ,  0.000     ,  1.181     ,  6.568     ,  45.18     ,  490.3     ,  28.71     ,  0.000     , 0.2641     ,  3.660     ,  8.875     ,  89.73     , 0.1111     , 
0.5667     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  8.135     ,  0.000     ,  1.129     ,  6.349     ,  38.70     ,  403.6     ,  30.56     ,  0.000     , 0.1881     ,  2.912     ,  4.997     ,  43.17     , 0.1111     , 
0.5889     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  7.872     ,  0.000     ,  1.095     ,  6.423     ,  34.14     ,  322.3     ,  34.50     ,  0.000     , 0.1025     ,  2.216     ,  2.093     ,  11.44     , 0.1111     , 
0.6111     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  8.749     ,  0.000     , 0.9957     ,  5.450     ,  29.17     ,  229.3     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  12.99     , 
0.6333     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  8.658     ,  0.000     , 0.9017     ,  5.243     ,  24.05     ,  167.2     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  22.39     , 
0.6556     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  8.330     ,  0.000     , 0.8115     ,  5.479     ,  19.04     ,  115.5     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  25.12     , 
0.6778     ,  1.000     ,  1.056     ,  0.000     ,  0.000     ,  9.008     ,  0.000     , 0.7003     ,  4.594     ,  15.48     ,  76.73     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  27.09     , 
